bitly.link.id	ts	click.count	long.url
1buHtip	2014-01-28 16:25:04	1	http://gfnaudwt.myftp.org/awt6rwc7hkpwqxm6f24jzcj3ww4igncw
1buHt24	2014-01-28 16:25:03	0	http://gfnaudwt.myftp.org/xzs1yrpgvfhe46dctpciymvunjipmnfk6zcefctjib
1buHrqT	2014-01-28 16:25:03	1	http://gfnaudwt.myftp.org/rgfr4litycwzm61pobdbolspd6etkzqtoeravg
1buHt20	2014-01-28 16:25:04	0	http://gfnaudwt.myftp.org/2ru13pbpvhrz1tphh4ex5wkr3tajho3uoupb1xjvg
1buHt26	2014-01-28 16:25:04	1	http://gfnaudwt.myftp.org/jkrt0z9oeyzuo9unlzyhy2ikdhyu5td3co8ngkybx0hwipn
1buHrau	2014-01-28 16:25:02	1	http://gfnaudwt.myftp.org/mzhlqxdvgeblekufkqd0ilkojk18oxffcszinzowbo
1buHt1U	2014-01-28 16:25:02	4	http://gfnaudwt.myftp.org/vlrztynt00hfpxy86agcsackouqfy9sl
1buHraw	2014-01-28 16:25:02	0	http://gfnaudwt.myftp.org/7hza0j9zlm1tmaqcgivzikebtejg0hakmbtya2t9bh22gmcb
1buHray	2014-01-28 16:25:03	2	http://gfnaudwt.myftp.org/itrzjeczvwylamhpj8fwawrrmswpwhcmpzqsque
1buGv5K	2014-01-28 16:15:15	0	http://tzkesjnxz.myftp.biz/vybkm5u90t2lvv5kidryzy5czysu6brjxx9mltq4xywqmbank
1buGwqk	2014-01-28 16:15:15	0	http://tzkesjnxz.myftp.biz/p9wqziriztpmrgen8i4vskgxhakexubkdyf8xsjz0yyfxdo
1buGwa2	2014-01-28 16:15:15	29	http://tzkesjnxz.myftp.biz/mgdgvdhquxgyecsxozhavjfo3ke69yfoy8kr2kxexbzqlcmvv
1buGwa6	2014-01-28 16:15:16	27	http://tzkesjnxz.myftp.biz/ytz1zp7dwrlkkamwinzlguqcrrslrdq
1buGuPm	2014-01-28 16:15:18	7	http://tzkesjnxz.myftp.biz/7wu2g2zss1ljgb6rs5mj1dlvolxqazy1xad8ikxngo5r
1buGwa0	2014-01-28 16:15:16	5	http://tzkesjnxz.myftp.biz/wny0fo3zravrmgr95qc93dcc5l7urxt9mb7
1buGw9Y	2014-01-28 16:15:18	0	http://tzkesjnxz.myftp.biz/pwaoeauopiuzcpdcleviekpniopxydyfjsuwwrr4oghno
1buGw9Q	2014-01-28 16:15:15	2	http://tzkesjnxz.myftp.biz/cafdquxfzfjdxoqasbepvvqngpv8fztcmpstufefm1
1buGw9U	2014-01-28 16:15:15	0	http://tzkesjnxz.myftp.biz/dfjl9mjlysjchlls0mzz8tbp6xzixwnkjh
1buGuPk	2014-01-28 16:15:13	2	http://tzkesjnxz.myftp.biz/fvwgrpaqkzqufp3cfuzbdcgvl7a3jmfqa2hleqkfn
1buGw9O	2014-01-28 16:15:13	0	http://tzkesjnxz.myftp.biz/t72qme8ztcn7qbxuhqme5yifblvzabszaj7
1buGuPi	2014-01-28 16:15:18	0	http://tzkesjnxz.myftp.biz/s5y6nzpngmzsvnsuzqwnt3w9xfqx3pa8m7tro
1buGuPe	2014-01-28 16:15:13	0	http://tzkesjnxz.myftp.biz/zpjceicnrowzgpsk0tk89wty9xhfpu9rkeakjad3owfov1
1buGvTx	2014-01-28 16:15:15	1	http://tzkesjnxz.myftp.biz/x1akztkycdjemvwzifmpgmpjtu0ett1tcs
1buGuyY	2014-01-28 16:15:14	0	http://tzkesjnxz.myftp.biz/gmndnoaldokdbzfkwaqhpcqtkmgia5ewxmkt
1buGvTu	2014-01-28 16:15:17	24	http://tzkesjnxz.myftp.biz/4qmsyabqonyesr3v8zzqgvrwuaehxhjztmigoso
1buGuyO	2014-01-28 16:15:12	0	http://tzkesjnxz.myftp.biz/uunpeydkw4kd5vhzt0qe3dvcepc6sechflz5kznktiikd
1buGvTr	2014-01-28 16:15:12	6	http://tzkesjnxz.myftp.biz/eztkyqcqw0ijczzbj4wyjyk8qjllbowvt6h
1buGuyS	2014-01-28 16:15:13	0	http://tzkesjnxz.myftp.biz/zmw43y29yno2nbjazz9bvcxazi50avp3h1ffeqjyeez9
1buGvTn	2014-01-28 16:15:11	0	http://tzkesjnxz.myftp.biz/b29auquqftgxz9gldf6ye9henzkz3ak
1buGvD5	2014-01-28 16:15:11	6	http://tzkesjnxz.myftp.biz/dok0qgazc0yiacsjz52rbodzuir2oypcptzswgnzdm9oz40
1buGvD1	2014-01-28 16:15:17	1	http://tzkesjnxz.myftp.biz/ozqpftyf07hj0nfoyxf8gdzuwxtkt2cqwqhvi4yddz
1buGvCZ	2014-01-28 16:15:10	13	http://tzkesjnxz.myftp.biz/7cz50exusnvousnknflf9eppliae1ihzybsfdt
1buGuir	2014-01-28 16:15:11	4	http://tzkesjnxz.myftp.biz/uiws2m8tjwvajfdzbnheecy2nyng53npm1wopbfnytxza
1buGuit	2014-01-28 16:15:10	17	http://tzkesjnxz.myftp.biz/env6y3y08wvrqmlhrszznvhdlcmtjrxzzxju
1buGuin	2014-01-28 16:15:11	1	http://tzkesjnxz.myftp.biz/judad1zfbwggarhzva2kla2p8eiqtqcqimes8n4kvyxdg
1buGvCR	2014-01-28 16:15:11	1	http://tzkesjnxz.myftp.biz/hyitrissgve6fzzsvvzv12sdiieg7wx
1buGvCP	2014-01-28 16:15:09	2	http://tzkesjnxz.myftp.biz/hf8xr5tweizoq4nlgbmh9psdy3sjbnpvh
1buGuil	2014-01-28 16:15:11	0	http://tzkesjnxz.myftp.biz/nizqmffdfepqivwavdbydyywagtkf42l
1buGvCV	2014-01-28 16:15:10	24	http://tzkesjnxz.myftp.biz/td7a1wp1uhfsda5gj3zzquemp3fmlvulkbo779e5kqnc9lxr
1buGvCN	2014-01-28 16:15:09	12	http://tzkesjnxz.myftp.biz/c7xpugywxcsxdzrpupbeytl2mbrphdamvn6
1buGuic	2014-01-28 16:15:08	0	http://tzkesjnxz.myftp.biz/mnxn2lxgwzp5mr128zgubiymmtgftgsxrylyacu
1buGuie	2014-01-28 16:15:08	4	http://tzkesjnxz.myftp.biz/fzinl6pvwus9gry7kv0bort0muxyaa
1buGsHg	2014-01-28 16:15:09	77	http://tzkesjnxz.myftp.biz/wmsuhjgnxwjzpxvmtimkdcrabhzbaf9coypgxbqaosw4grcp
1buGu1U	2014-01-28 16:15:07	2	http://tzkesjnxz.myftp.biz/ddxcq1zlcy05eyapsxz7ojqvndwvlzsk
1buGsqT	2014-01-28 16:15:08	0	http://tzkesjnxz.myftp.biz/earpbfzki8cizlurfep0n1qz07oe08q9yepk
1buGsqI	2014-01-28 16:15:08	2	http://tzkesjnxz.myftp.biz/89bz7wxc7biu6okg7lblroboa0teerltwqrab
1buGtLq	2014-01-28 16:15:06	3	http://tzkesjnxz.myftp.biz/blxlfso1ugcdz7p9nlc15cs2qok7budbmmcgp
1buGtLl	2014-01-28 16:15:06	0	http://tzkesjnxz.myftp.biz/izl4k1n9trcqjdbq3815hd9ztugn6vzx1gzyj5qpo8ydoyxcn
1buGu1L	2014-01-28 16:15:08	1	http://tzkesjnxz.myftp.biz/yxmdfxgumv0oupqrkofz1otydflzf67aznnb8gosg9bjwfor
1buGtuV	2014-01-28 16:15:06	12	http://tzkesjnxz.myftp.biz/mjpgoopvjz5zknjudfagyyd0nedmctytsucnqssnbmv
1buGsaa	2014-01-28 16:15:05	0	http://tzkesjnxz.myftp.biz/dwwmpjut6mhezjvslilazi8yvgrmw3jr2gswd4qhlvxlif
1buGsam	2014-01-28 16:15:07	16	http://tzkesjnxz.myftp.biz/cdtyukijnknkgw0c8szguxh1qnnxqywltgk4nwf
1buGsai	2014-01-28 16:15:06	4	http://tzkesjnxz.myftp.biz/h7hgxex9jwjh1w9z1egnnu3v6umdwpkkjzhddmc
1buGsak	2014-01-28 16:15:06	41	http://tzkesjnxz.myftp.biz/wswpyyppb1nsnothzza488e4ofcmr4f7bavuqm7
1buGtLi	2014-01-28 16:15:06	3	http://tzkesjnxz.myftp.biz/s7czss4q3d21vyx8zimalz4gl2hqxj68zhr
1buGsa6	2014-01-28 16:15:05	3	http://tzkesjnxz.myftp.biz/p86z3k7ekx7gff5xhs7tuzdzannqg4zeide
1buGter	2014-01-28 16:15:04	1	http://tzkesjnxz.myftp.biz/krqkc60wmlqhjezutdb13w8walpqrva5pw9guxh0mn
1buGrTM	2014-01-28 16:15:04	9	http://tzkesjnxz.myftp.biz/zms7bui385ezf9hvgb8ks9yocwdr0mexkh
1buGrTH	2014-01-28 16:15:04	2	http://tzkesjnxz.myftp.biz/awt6rwc7hkpwqxm6f24jzcj3ww4igncw
1buGtuN	2014-01-28 16:15:06	21	http://tzkesjnxz.myftp.biz/rtzd8whfvppcj70pexkm1uyyillkqr4iv3ncnq
1buGtef	2014-01-28 16:15:03	3	http://tzkesjnxz.myftp.biz/xzs1yrpgvfhe46dctpciymvunjipmnfk6zcefctjib
1buGtej	2014-01-28 16:15:03	1	http://tzkesjnxz.myftp.biz/rgfr4litycwzm61pobdbolspd6etkzqtoeravg
1buGrTF	2014-01-28 16:15:03	0	http://tzkesjnxz.myftp.biz/jkrt0z9oeyzuo9unlzyhy2ikdhyu5td3co8ngkybx0hwipn
1buGted	2014-01-28 16:15:03	0	http://tzkesjnxz.myftp.biz/2ru13pbpvhrz1tphh4ex5wkr3tajho3uoupb1xjvg
1buGrDj	2014-01-28 16:15:02	0	http://tzkesjnxz.myftp.biz/7hza0j9zlm1tmaqcgivzikebtejg0hakmbtya2t9bh22gmcb
1buGrDf	2014-01-28 16:15:02	12	http://tzkesjnxz.myftp.biz/vlrztynt00hfpxy86agcsackouqfy9sl
1buGsXV	2014-01-28 16:15:03	2	http://tzkesjnxz.myftp.biz/itrzjeczvwylamhpj8fwawrrmswpwhcmpzqsque
1buGsXR	2014-01-28 16:15:02	0	http://tzkesjnxz.myftp.biz/mzhlqxdvgeblekufkqd0ilkojk18oxffcszinzowbo
1buFpHq	2014-01-28 16:05:18	0	http://vmnhmmy.serveftp.com/vybkm5u90t2lvv5kidryzy5czysu6brjxx9mltq4xywqmbank
1buFr1W	2014-01-28 16:05:17	0	http://vmnhmmy.serveftp.com/p9wqziriztpmrgen8i4vskgxhakexubkdyf8xsjz0yyfxdo
1buFr1O	2014-01-28 16:05:19	9	http://vmnhmmy.serveftp.com/wny0fo3zravrmgr95qc93dcc5l7urxt9mb7
1buFpHe	2014-01-28 16:05:16	0	http://vmnhmmy.serveftp.com/pwaoeauopiuzcpdcleviekpniopxydyfjsuwwrr4oghno
1buFpHi	2014-01-28 16:05:16	30	http://vmnhmmy.serveftp.com/mgdgvdhquxgyecsxozhavjfo3ke69yfoy8kr2kxexbzqlcmvv
1buFr1S	2014-01-28 16:05:16	21	http://vmnhmmy.serveftp.com/ytz1zp7dwrlkkamwinzlguqcrrslrdq
1buFo6i	2014-01-28 16:05:15	3	http://vmnhmmy.serveftp.com/fvwgrpaqkzqufp3cfuzbdcgvl7a3jmfqa2hleqkfn
1buFpqV	2014-01-28 16:05:19	1	http://vmnhmmy.serveftp.com/cafdquxfzfjdxoqasbepvvqngpv8fztcmpstufefm1
1buFpqT	2014-01-28 16:05:15	7	http://vmnhmmy.serveftp.com/7wu2g2zss1ljgb6rs5mj1dlvolxqazy1xad8ikxngo5r
1buFpHa	2014-01-28 16:05:18	0	http://vmnhmmy.serveftp.com/dfjl9mjlysjchlls0mzz8tbp6xzixwnkjh
1buFpqL	2014-01-28 16:05:14	0	http://vmnhmmy.serveftp.com/zpjceicnrowzgpsk0tk89wty9xhfpu9rkeakjad3owfov1
1buFpqR	2014-01-28 16:05:14	0	http://vmnhmmy.serveftp.com/s5y6nzpngmzsvnsuzqwnt3w9xfqx3pa8m7tro
1buFo6g	2014-01-28 16:05:16	8	http://vmnhmmy.serveftp.com/t72qme8ztcn7qbxuhqme5yifblvzabszaj7
1buFpqH	2014-01-28 16:05:16	0	http://vmnhmmy.serveftp.com/gmndnoaldokdbzfkwaqhpcqtkmgia5ewxmkt
1buFpap	2014-01-28 16:05:13	10	http://vmnhmmy.serveftp.com/4qmsyabqonyesr3v8zzqgvrwuaehxhjztmigoso
1buFo64	2014-01-28 16:05:16	0	http://vmnhmmy.serveftp.com/zmw43y29yno2nbjazz9bvcxazi50avp3h1ffeqjyeez9
1buFnPQ	2014-01-28 16:05:13	0	http://vmnhmmy.serveftp.com/uunpeydkw4kd5vhzt0qe3dvcepc6sechflz5kznktiikd
1buFnPO	2014-01-28 16:05:13	2	http://vmnhmmy.serveftp.com/x1akztkycdjemvwzifmpgmpjtu0ett1tcs
1buFnPE	2014-01-28 16:05:12	0	http://vmnhmmy.serveftp.com/b29auquqftgxz9gldf6ye9henzkz3ak
1buFpab	2014-01-28 16:05:14	31	http://vmnhmmy.serveftp.com/7cz50exusnvousnknflf9eppliae1ihzybsfdt
1buFnPy	2014-01-28 16:05:15	2	http://vmnhmmy.serveftp.com/ozqpftyf07hj0nfoyxf8gdzuwxtkt2cqwqhvi4yddz
1buFpah	2014-01-28 16:05:12	4	http://vmnhmmy.serveftp.com/dok0qgazc0yiacsjz52rbodzuir2oypcptzswgnzdm9oz40
1buFnPI	2014-01-28 16:05:14	3	http://vmnhmmy.serveftp.com/eztkyqcqw0ijczzbj4wyjyk8qjllbowvt6h
1buFnzk	2014-01-28 16:05:14	0	http://vmnhmmy.serveftp.com/judad1zfbwggarhzva2kla2p8eiqtqcqimes8n4kvyxdg
1buFoTV	2014-01-28 16:05:14	22	http://vmnhmmy.serveftp.com/env6y3y08wvrqmlhrszznvhdlcmtjrxzzxju
1buFoTO	2014-01-28 16:05:11	20	http://vmnhmmy.serveftp.com/td7a1wp1uhfsda5gj3zzquemp3fmlvulkbo779e5kqnc9lxr
1buFoTT	2014-01-28 16:05:13	8	http://vmnhmmy.serveftp.com/uiws2m8tjwvajfdzbnheecy2nyng53npm1wopbfnytxza
1buFnzi	2014-01-28 16:05:10	0	http://vmnhmmy.serveftp.com/nizqmffdfepqivwavdbydyywagtkf42l
1buFoTG	2014-01-28 16:05:10	3	http://vmnhmmy.serveftp.com/hf8xr5tweizoq4nlgbmh9psdy3sjbnpvh
1buFoDf	2014-01-28 16:05:10	4	http://vmnhmmy.serveftp.com/ddxcq1zlcy05eyapsxz7ojqvndwvlzsk
1buFoTE	2014-01-28 16:05:10	8	http://vmnhmmy.serveftp.com/c7xpugywxcsxdzrpupbeytl2mbrphdamvn6
1buFniK	2014-01-28 16:05:09	60	http://vmnhmmy.serveftp.com/wmsuhjgnxwjzpxvmtimkdcrabhzbaf9coypgxbqaosw4grcp
1buFoTM	2014-01-28 16:05:11	2	http://vmnhmmy.serveftp.com/hyitrissgve6fzzsvvzv12sdiieg7wx
1buFoDo	2014-01-28 16:05:13	7	http://vmnhmmy.serveftp.com/fzinl6pvwus9gry7kv0bort0muxyaa
1buFoDk	2014-01-28 16:05:09	1	http://vmnhmmy.serveftp.com/mnxn2lxgwzp5mr128zgubiymmtgftgsxrylyacu
1buFoD6	2014-01-28 16:05:08	0	http://vmnhmmy.serveftp.com/yxmdfxgumv0oupqrkofz1otydflzf67aznnb8gosg9bjwfor
1buFomQ	2014-01-28 16:05:08	2	http://vmnhmmy.serveftp.com/89bz7wxc7biu6okg7lblroboa0teerltwqrab
1buFniG	2014-01-28 16:05:11	0	http://vmnhmmy.serveftp.com/earpbfzki8cizlurfep0n1qz07oe08q9yepk
1buFomM	2014-01-28 16:05:08	4	http://vmnhmmy.serveftp.com/blxlfso1ugcdz7p9nlc15cs2qok7budbmmcgp
1buFomG	2014-01-28 16:05:07	2	http://vmnhmmy.serveftp.com/izl4k1n9trcqjdbq3815hd9ztugn6vzx1gzyj5qpo8ydoyxcn
1buFomC	2014-01-28 16:05:08	17	http://vmnhmmy.serveftp.com/cdtyukijnknkgw0c8szguxh1qnnxqywltgk4nwf
1buFniC	2014-01-28 16:05:07	7	http://vmnhmmy.serveftp.com/s7czss4q3d21vyx8zimalz4gl2hqxj68zhr
1buFn2h	2014-01-28 16:05:07	2	http://vmnhmmy.serveftp.com/h7hgxex9jwjh1w9z1egnnu3v6umdwpkkjzhddmc
1buFnix	2014-01-28 16:05:12	24	http://vmnhmmy.serveftp.com/wswpyyppb1nsnothzza488e4ofcmr4f7bavuqm7
1buFn21	2014-01-28 16:05:05	9	http://vmnhmmy.serveftp.com/zms7bui385ezf9hvgb8ks9yocwdr0mexkh
1buFn29	2014-01-28 16:05:09	0	http://vmnhmmy.serveftp.com/p86z3k7ekx7gff5xhs7tuzdzannqg4zeide
1buFn2d	2014-01-28 16:05:07	2	http://vmnhmmy.serveftp.com/dwwmpjut6mhezjvslilazi8yvgrmw3jr2gswd4qhlvxlif
1buFn27	2014-01-28 16:05:05	18	http://vmnhmmy.serveftp.com/rtzd8whfvppcj70pexkm1uyyillkqr4iv3ncnq
1buFn2f	2014-01-28 16:05:06	14	http://vmnhmmy.serveftp.com/mjpgoopvjz5zknjudfagyyd0nedmctytsucnqssnbmv
1buFmLN	2014-01-28 16:05:05	3	http://vmnhmmy.serveftp.com/awt6rwc7hkpwqxm6f24jzcj3ww4igncw
1buFlr5	2014-01-28 16:05:05	3	http://vmnhmmy.serveftp.com/krqkc60wmlqhjezutdb13w8walpqrva5pw9guxh0mn
1buFmLD	2014-01-28 16:05:04	0	http://vmnhmmy.serveftp.com/2ru13pbpvhrz1tphh4ex5wkr3tajho3uoupb1xjvg
1buFmLF	2014-01-28 16:05:05	0	http://vmnhmmy.serveftp.com/xzs1yrpgvfhe46dctpciymvunjipmnfk6zcefctjib
1buFlr0	2014-01-28 16:05:04	1	http://vmnhmmy.serveftp.com/jkrt0z9oeyzuo9unlzyhy2ikdhyu5td3co8ngkybx0hwipn
1buFlr3	2014-01-28 16:05:05	2	http://vmnhmmy.serveftp.com/rgfr4litycwzm61pobdbolspd6etkzqtoeravg
1buFmLx	2014-01-28 16:05:03	3	http://vmnhmmy.serveftp.com/vlrztynt00hfpxy86agcsackouqfy9sl
1buFlaE	2014-01-28 16:05:10	0	http://vmnhmmy.serveftp.com/mzhlqxdvgeblekufkqd0ilkojk18oxffcszinzowbo
1buFlaG	2014-01-28 16:05:03	1	http://vmnhmmy.serveftp.com/7hza0j9zlm1tmaqcgivzikebtejg0hakmbtya2t9bh22gmcb
1buFlqU	2014-01-28 16:05:03	1	http://vmnhmmy.serveftp.com/itrzjeczvwylamhpj8fwawrrmswpwhcmpzqsque
1buEPJu	2014-01-28 16:00:36	0	http://pqcpdwcy.serveftp.com/vybkm5u90t2lvv5kidryzy5czysu6brjxx9mltq4xywqmbank
1buEMO2	2014-01-28 16:00:19	0	http://pqcpdwcy.serveftp.com/p9wqziriztpmrgen8i4vskgxhakexubkdyf8xsjz0yyfxdo
1buEPcE	2014-01-28 16:00:22	26	http://pqcpdwcy.serveftp.com/mgdgvdhquxgyecsxozhavjfo3ke69yfoy8kr2kxexbzqlcmvv
1buEMO0	2014-01-28 16:00:18	13	http://pqcpdwcy.serveftp.com/ytz1zp7dwrlkkamwinzlguqcrrslrdq
1buEPcA	2014-01-28 16:00:28	4	http://pqcpdwcy.serveftp.com/wny0fo3zravrmgr95qc93dcc5l7urxt9mb7
1buEPcy	2014-01-28 16:00:17	0	http://pqcpdwcy.serveftp.com/pwaoeauopiuzcpdcleviekpniopxydyfjsuwwrr4oghno
1buEPcu	2014-01-28 16:00:34	0	http://pqcpdwcy.serveftp.com/dfjl9mjlysjchlls0mzz8tbp6xzixwnkjh
1buEOW8	2014-01-28 16:00:15	4	http://pqcpdwcy.serveftp.com/fvwgrpaqkzqufp3cfuzbdcgvl7a3jmfqa2hleqkfn
1buEMNQ	2014-01-28 16:00:17	0	http://pqcpdwcy.serveftp.com/s5y6nzpngmzsvnsuzqwnt3w9xfqx3pa8m7tro
1buEMNS	2014-01-28 16:00:27	2	http://pqcpdwcy.serveftp.com/7wu2g2zss1ljgb6rs5mj1dlvolxqazy1xad8ikxngo5r
1buEPcs	2014-01-28 16:00:15	1	http://pqcpdwcy.serveftp.com/cafdquxfzfjdxoqasbepvvqngpv8fztcmpstufefm1
1buEMxu	2014-01-28 16:00:16	0	http://pqcpdwcy.serveftp.com/gmndnoaldokdbzfkwaqhpcqtkmgia5ewxmkt
1buEMxq	2014-01-28 16:00:19	0	http://pqcpdwcy.serveftp.com/zmw43y29yno2nbjazz9bvcxazi50avp3h1ffeqjyeez9
1buEMxw	2014-01-28 16:00:15	0	http://pqcpdwcy.serveftp.com/zpjceicnrowzgpsk0tk89wty9xhfpu9rkeakjad3owfov1
1buEMxA	2014-01-28 16:00:16	0	http://pqcpdwcy.serveftp.com/t72qme8ztcn7qbxuhqme5yifblvzabszaj7
1buEMxi	2014-01-28 16:00:13	0	http://pqcpdwcy.serveftp.com/x1akztkycdjemvwzifmpgmpjtu0ett1tcs
1buEMh0	2014-01-28 16:00:15	7	http://pqcpdwcy.serveftp.com/4qmsyabqonyesr3v8zzqgvrwuaehxhjztmigoso
1buEOFq	2014-01-28 16:00:14	3	http://pqcpdwcy.serveftp.com/eztkyqcqw0ijczzbj4wyjyk8qjllbowvt6h
1buEOFJ	2014-01-28 16:00:16	0	http://pqcpdwcy.serveftp.com/uunpeydkw4kd5vhzt0qe3dvcepc6sechflz5kznktiikd
1buEMgR	2014-01-28 16:00:14	8	http://pqcpdwcy.serveftp.com/dok0qgazc0yiacsjz52rbodzuir2oypcptzswgnzdm9oz40
1buEMgN	2014-01-28 16:00:18	1	http://pqcpdwcy.serveftp.com/ozqpftyf07hj0nfoyxf8gdzuwxtkt2cqwqhvi4yddz
1buEMgT	2014-01-28 16:00:22	0	http://pqcpdwcy.serveftp.com/b29auquqftgxz9gldf6ye9henzkz3ak
1buEO8u	2014-01-28 16:00:09	0	http://pqcpdwcy.serveftp.com/earpbfzki8cizlurfep0n1qz07oe08q9yepk
1buEOoV	2014-01-28 16:00:18	0	http://pqcpdwcy.serveftp.com/hf8xr5tweizoq4nlgbmh9psdy3sjbnpvh
1buELJY	2014-01-28 16:00:10	0	http://pqcpdwcy.serveftp.com/mnxn2lxgwzp5mr128zgubiymmtgftgsxrylyacu
1buELJO	2014-01-28 16:00:11	8	http://pqcpdwcy.serveftp.com/cdtyukijnknkgw0c8szguxh1qnnxqywltgk4nwf
1buEOp5	2014-01-28 16:00:12	11	http://pqcpdwcy.serveftp.com/env6y3y08wvrqmlhrszznvhdlcmtjrxzzxju
1buENSa	2014-01-28 16:00:11	3	http://pqcpdwcy.serveftp.com/blxlfso1ugcdz7p9nlc15cs2qok7budbmmcgp
1buEOp1	2014-01-28 16:00:12	0	http://pqcpdwcy.serveftp.com/judad1zfbwggarhzva2kla2p8eiqtqcqimes8n4kvyxdg
1buEO8z	2014-01-28 16:00:10	0	http://pqcpdwcy.serveftp.com/ddxcq1zlcy05eyapsxz7ojqvndwvlzsk
1buELJQ	2014-01-28 16:00:10	3	http://pqcpdwcy.serveftp.com/s7czss4q3d21vyx8zimalz4gl2hqxj68zhr
1buEM0w	2014-01-28 16:00:12	5	http://pqcpdwcy.serveftp.com/uiws2m8tjwvajfdzbnheecy2nyng53npm1wopbfnytxza
1buEO8B	2014-01-28 16:00:11	20	http://pqcpdwcy.serveftp.com/wmsuhjgnxwjzpxvmtimkdcrabhzbaf9coypgxbqaosw4grcp
1buEOoZ	2014-01-28 16:00:14	0	http://pqcpdwcy.serveftp.com/nizqmffdfepqivwavdbydyywagtkf42l
1buEM0k	2014-01-28 16:00:12	2	http://pqcpdwcy.serveftp.com/hyitrissgve6fzzsvvzv12sdiieg7wx
1buEO8H	2014-01-28 16:00:17	12	http://pqcpdwcy.serveftp.com/c7xpugywxcsxdzrpupbeytl2mbrphdamvn6
1buEM0y	2014-01-28 16:00:12	13	http://pqcpdwcy.serveftp.com/7cz50exusnvousnknflf9eppliae1ihzybsfdt
1buEM0s	2014-01-28 16:00:14	10	http://pqcpdwcy.serveftp.com/td7a1wp1uhfsda5gj3zzquemp3fmlvulkbo779e5kqnc9lxr
1buEO8F	2014-01-28 16:00:16	3	http://pqcpdwcy.serveftp.com/fzinl6pvwus9gry7kv0bort0muxyaa
1buEO8q	2014-01-28 16:00:11	1	http://pqcpdwcy.serveftp.com/89bz7wxc7biu6okg7lblroboa0teerltwqrab
1buENS6	2014-01-28 16:00:09	0	http://pqcpdwcy.serveftp.com/izl4k1n9trcqjdbq3815hd9ztugn6vzx1gzyj5qpo8ydoyxcn
1buEO8s	2014-01-28 16:00:08	0	http://pqcpdwcy.serveftp.com/yxmdfxgumv0oupqrkofz1otydflzf67aznnb8gosg9bjwfor
1buENRY	2014-01-28 16:00:13	12	http://pqcpdwcy.serveftp.com/wswpyyppb1nsnothzza488e4ofcmr4f7bavuqm7
1buELcY	2014-01-28 16:00:04	1	http://pqcpdwcy.serveftp.com/xzs1yrpgvfhe46dctpciymvunjipmnfk6zcefctjib
1buELte	2014-01-28 16:00:10	0	http://pqcpdwcy.serveftp.com/awt6rwc7hkpwqxm6f24jzcj3ww4igncw
1buELcW	2014-01-28 16:00:04	1	http://pqcpdwcy.serveftp.com/2ru13pbpvhrz1tphh4ex5wkr3tajho3uoupb1xjvg
1buENl8	2014-01-28 16:00:08	0	http://pqcpdwcy.serveftp.com/jkrt0z9oeyzuo9unlzyhy2ikdhyu5td3co8ngkybx0hwipn
1buENBm	2014-01-28 16:00:07	0	http://pqcpdwcy.serveftp.com/rgfr4litycwzm61pobdbolspd6etkzqtoeravg
1buELti	2014-01-28 16:00:08	2	http://pqcpdwcy.serveftp.com/zms7bui385ezf9hvgb8ks9yocwdr0mexkh
1buELtk	2014-01-28 16:00:07	8	http://pqcpdwcy.serveftp.com/rtzd8whfvppcj70pexkm1uyyillkqr4iv3ncnq
1buENBu	2014-01-28 16:00:08	5	http://pqcpdwcy.serveftp.com/krqkc60wmlqhjezutdb13w8walpqrva5pw9guxh0mn
1buENBw	2014-01-28 16:00:08	0	http://pqcpdwcy.serveftp.com/p86z3k7ekx7gff5xhs7tuzdzannqg4zeide
1buENBA	2014-01-28 16:00:10	0	http://pqcpdwcy.serveftp.com/dwwmpjut6mhezjvslilazi8yvgrmw3jr2gswd4qhlvxlif
1buENRW	2014-01-28 16:00:07	2	http://pqcpdwcy.serveftp.com/h7hgxex9jwjh1w9z1egnnu3v6umdwpkkjzhddmc
1buENRS	2014-01-28 16:00:06	3	http://pqcpdwcy.serveftp.com/mjpgoopvjz5zknjudfagyyd0nedmctytsucnqssnbmv
1buENl2	2014-01-28 16:00:04	0	http://pqcpdwcy.serveftp.com/itrzjeczvwylamhpj8fwawrrmswpwhcmpzqsque
1buELcL	2014-01-28 16:00:03	1	http://pqcpdwcy.serveftp.com/vlrztynt00hfpxy86agcsackouqfy9sl
1buELcN	2014-01-28 16:00:03	0	http://pqcpdwcy.serveftp.com/mzhlqxdvgeblekufkqd0ilkojk18oxffcszinzowbo
1buENl0	2014-01-28 16:00:03	0	http://pqcpdwcy.serveftp.com/7hza0j9zlm1tmaqcgivzikebtejg0hakmbtya2t9bh22gmcb
1buDMta	2014-01-28 15:50:19	0	http://jpnryd.myftp.org/vybkm5u90t2lvv5kidryzy5czysu6brjxx9mltq4xywqmbank
1buDMt6	2014-01-28 15:50:18	42	http://jpnryd.myftp.org/ytz1zp7dwrlkkamwinzlguqcrrslrdq
1buDMt8	2014-01-28 15:50:19	0	http://jpnryd.myftp.org/p9wqziriztpmrgen8i4vskgxhakexubkdyf8xsjz0yyfxdo
1buDJNZ	2014-01-28 15:50:17	0	http://jpnryd.myftp.org/dfjl9mjlysjchlls0mzz8tbp6xzixwnkjh
1buDJO1	2014-01-28 15:50:18	10	http://jpnryd.myftp.org/wny0fo3zravrmgr95qc93dcc5l7urxt9mb7
